source,target,weight,type,electrode
e13_t11,e13_t12,0.3333,intra,P3
e13_t13,e13_t14,0.2,intra,P3
e13_t20,e13_t21,0.2667,intra,P3
e13_t24,e13_t25,0.2667,intra,P3
e13_t27,e13_t28,0.2667,intra,P3
e13_t34,e13_t35,0.2667,intra,P3
e13_t62,e13_t63,0.2667,intra,P3
e13_t63,e13_t64,0.3333,intra,P3
e13_t66,e13_t67,0.2667,intra,P3
e13_t67,e13_t68,0.3333,intra,P3
e13_t74,e13_t75,0.2,intra,P3
e13_t75,e13_t76,0.2,intra,P3
e13_t76,e13_t81,0.2,intra,P3
e13_t79,e13_t80,0.4,intra,P3
e13_t82,e13_t83,0.3333,intra,P3
e13_t83,e13_t84,0.2667,intra,P3
e13_t88,e13_t89,0.2,intra,P3
e13_t94,e13_t95,0.2,intra,P3
e13_t105,e13_t106,0.3333,intra,P3
e13_t130,e13_t131,0.2667,intra,P3
e13_t133,e13_t134,0.2,intra,P3
e13_t157,e13_t158,0.2667,intra,P3
e13_t160,e13_t161,0.3333,intra,P3
e13_t163,e13_t164,0.3333,intra,P3
e13_t164,e13_t165,0.2667,intra,P3
e13_t165,e13_t166,0.3333,intra,P3
e13_t166,e13_t167,0.2667,intra,P3
e13_t167,e13_t168,0.3333,intra,P3
e13_t199,e13_t200,0.2,intra,P3
e13_t224,e13_t225,0.2,intra,P3
e13_t3,e13_t4,0.3333,intra,P3
e13_t43,e13_t44,0.2,intra,P3
e13_t52,e13_t53,0.3333,intra,P3
e13_t81,e13_t82,0.3333,intra,P3
e13_t159,e13_t160,0.2,intra,P3
e13_t168,e13_t169,0.2,intra,P3
e13_t186,e13_t187,0.2,intra,P3
e13_t205,e13_t206,0.2,intra,P3
e13_t207,e13_t208,0.2667,intra,P3
e13_t208,e13_t209,0.2,intra,P3
e13_t72,e13_t73,0.2,intra,P3
e13_t188,e13_t189,0.2,intra,P3
e13_t4,e13_t5,0.2,intra,P3
e13_t32,e13_t38,0.2,intra,P3
e14_t32,e14_t33,0.2667,intra,PZ
e14_t33,e14_t34,0.3333,intra,PZ
e14_t34,e14_t35,0.2,intra,PZ
e14_t35,e14_t36,0.4,intra,PZ
e14_t45,e14_t46,0.4,intra,PZ
e14_t46,e14_t47,0.2667,intra,PZ
e14_t47,e14_t48,0.3333,intra,PZ
e14_t204,e14_t205,0.2667,intra,PZ
e14_t205,e14_t206,0.4667,intra,PZ
e14_t242,e14_t243,0.4,intra,PZ
e14_t243,e14_t244,0.2667,intra,PZ
e14_t0,e14_t1,0.4667,intra,PZ
e14_t1,e14_t2,0.4,intra,PZ
e14_t3,e14_t4,0.2667,intra,PZ
e14_t4,e14_t5,0.3333,intra,PZ
e14_t5,e14_t6,0.4,intra,PZ
e14_t153,e14_t154,0.3333,intra,PZ
e14_t154,e14_t155,0.3333,intra,PZ
e14_t155,e14_t156,0.3333,intra,PZ
e14_t156,e14_t157,0.2667,intra,PZ
e14_t157,e14_t158,0.3333,intra,PZ
e14_t159,e14_t160,0.2,intra,PZ
e14_t160,e14_t161,0.4,intra,PZ
e14_t161,e14_t162,0.2667,intra,PZ
e14_t166,e14_t167,0.2667,intra,PZ
e14_t167,e14_t168,0.2,intra,PZ
e14_t210,e14_t211,0.3333,intra,PZ
e14_t220,e14_t221,0.2,intra,PZ
e14_t221,e14_t222,0.2,intra,PZ
e14_t222,e14_t223,0.4,intra,PZ
e14_t226,e14_t229,0.2,intra,PZ
e14_t228,e14_t229,0.2667,intra,PZ
e14_t229,e14_t230,0.3333,intra,PZ
e14_t230,e14_t231,0.4,intra,PZ
e14_t232,e14_t233,0.3333,intra,PZ
e14_t233,e14_t234,0.2667,intra,PZ
e14_t234,e14_t235,0.4,intra,PZ
e14_t235,e14_t236,0.4,intra,PZ
e14_t244,e14_t245,0.2667,intra,PZ
e14_t245,e14_t246,0.2667,intra,PZ
e14_t249,e14_t250,0.2667,intra,PZ
e14_t252,e14_t253,0.2667,intra,PZ
e14_t253,e14_t254,0.3333,intra,PZ
e14_t254,e14_t255,0.2667,intra,PZ
e14_t9,e14_t10,0.3333,intra,PZ
e14_t10,e14_t11,0.2667,intra,PZ
e14_t12,e14_t13,0.3333,intra,PZ
e14_t13,e14_t14,0.2667,intra,PZ
e14_t13,e14_t16,0.2,intra,PZ
e14_t15,e14_t16,0.2,intra,PZ
e14_t21,e14_t22,0.2,intra,PZ
e14_t22,e14_t23,0.2667,intra,PZ
e14_t27,e14_t28,0.3333,intra,PZ
e14_t28,e14_t29,0.4,intra,PZ
e14_t29,e14_t30,0.3333,intra,PZ
e14_t37,e14_t38,0.4,intra,PZ
e14_t38,e14_t39,0.3333,intra,PZ
e14_t41,e14_t42,0.3333,intra,PZ
e14_t48,e14_t49,0.4,intra,PZ
e14_t49,e14_t50,0.3333,intra,PZ
e14_t50,e14_t51,0.2667,intra,PZ
e14_t56,e14_t57,0.2,intra,PZ
e14_t57,e14_t58,0.2667,intra,PZ
e14_t60,e14_t61,0.2667,intra,PZ
e14_t63,e14_t64,0.2,intra,PZ
e14_t64,e14_t65,0.3333,intra,PZ
e14_t65,e14_t66,0.2667,intra,PZ
e14_t67,e14_t68,0.3333,intra,PZ
e14_t69,e14_t70,0.2,intra,PZ
e14_t70,e14_t71,0.3333,intra,PZ
e14_t71,e14_t72,0.4,intra,PZ
e14_t72,e14_t73,0.2667,intra,PZ
e14_t73,e14_t74,0.3333,intra,PZ
e14_t77,e14_t78,0.3333,intra,PZ
e14_t78,e14_t79,0.3333,intra,PZ
e14_t79,e14_t80,0.2,intra,PZ
e14_t84,e14_t85,0.2,intra,PZ
e14_t85,e14_t86,0.2667,intra,PZ
e14_t86,e14_t87,0.3333,intra,PZ
e14_t93,e14_t94,0.3333,intra,PZ
e14_t94,e14_t95,0.4,intra,PZ
e14_t96,e14_t97,0.4,intra,PZ
e14_t97,e14_t98,0.2667,intra,PZ
e14_t99,e14_t100,0.2,intra,PZ
e14_t103,e14_t104,0.2667,intra,PZ
e14_t104,e14_t105,0.2667,intra,PZ
e14_t109,e14_t110,0.2,intra,PZ
e14_t115,e14_t116,0.3333,intra,PZ
e14_t116,e14_t117,0.2667,intra,PZ
e14_t118,e14_t119,0.4,intra,PZ
e14_t119,e14_t120,0.3333,intra,PZ
e14_t124,e14_t125,0.3333,intra,PZ
e14_t125,e14_t126,0.4,intra,PZ
e14_t126,e14_t127,0.3333,intra,PZ
e14_t148,e14_t149,0.4,intra,PZ
e14_t150,e14_t151,0.2,intra,PZ
e14_t151,e14_t152,0.2667,intra,PZ
e14_t164,e14_t165,0.2667,intra,PZ
e14_t165,e14_t166,0.3333,intra,PZ
e14_t174,e14_t175,0.4,intra,PZ
e14_t182,e14_t183,0.4,intra,PZ
e14_t183,e14_t184,0.3333,intra,PZ
e14_t186,e14_t187,0.3333,intra,PZ
e14_t187,e14_t188,0.3333,intra,PZ
e14_t190,e14_t191,0.4,intra,PZ
e14_t191,e14_t192,0.3333,intra,PZ
e14_t196,e14_t197,0.2667,intra,PZ
e14_t197,e14_t198,0.2667,intra,PZ
e14_t198,e14_t199,0.2,intra,PZ
e14_t211,e14_t212,0.2667,intra,PZ
e14_t216,e14_t217,0.4667,intra,PZ
e14_t217,e14_t218,0.2667,intra,PZ
e14_t227,e14_t228,0.2,intra,PZ
e14_t231,e14_t232,0.3333,intra,PZ
e14_t247,e14_t248,0.3333,intra,PZ
e14_t248,e14_t249,0.2667,intra,PZ
e14_t251,e14_t252,0.4667,intra,PZ
e14_t2,e14_t3,0.3333,intra,PZ
e14_t8,e14_t9,0.3333,intra,PZ
e14_t39,e14_t40,0.2667,intra,PZ
e14_t44,e14_t45,0.2667,intra,PZ
e14_t51,e14_t52,0.5333,intra,PZ
e14_t54,e14_t55,0.3333,intra,PZ
e14_t55,e14_t56,0.3333,intra,PZ
e14_t68,e14_t69,0.4667,intra,PZ
e14_t74,e14_t75,0.2667,intra,PZ
e14_t88,e14_t89,0.3333,intra,PZ
e14_t91,e14_t92,0.3333,intra,PZ
e14_t92,e14_t93,0.2,intra,PZ
e14_t95,e14_t96,0.2667,intra,PZ
e14_t107,e14_t108,0.2667,intra,PZ
e14_t108,e14_t109,0.2667,intra,PZ
e14_t117,e14_t118,0.3333,intra,PZ
e14_t130,e14_t131,0.3333,intra,PZ
e14_t131,e14_t132,0.2667,intra,PZ
e14_t133,e14_t134,0.2667,intra,PZ
e14_t134,e14_t135,0.4,intra,PZ
e14_t135,e14_t136,0.2,intra,PZ
e14_t137,e14_t138,0.2,intra,PZ
e14_t138,e14_t139,0.2,intra,PZ
e14_t139,e14_t140,0.2,intra,PZ
e14_t141,e14_t142,0.3333,intra,PZ
e14_t144,e14_t145,0.2667,intra,PZ
e14_t149,e14_t150,0.2667,intra,PZ
e14_t173,e14_t174,0.4,intra,PZ
e14_t176,e14_t177,0.2,intra,PZ
e14_t188,e14_t189,0.2,intra,PZ
e14_t212,e14_t213,0.3333,intra,PZ
e14_t213,e14_t214,0.2667,intra,PZ
e14_t214,e14_t215,0.4,intra,PZ
e14_t215,e14_t216,0.2,intra,PZ
e14_t223,e14_t224,0.2667,intra,PZ
e14_t226,e14_t227,0.2,intra,PZ
e14_t236,e14_t237,0.2,intra,PZ
e14_t246,e14_t247,0.3333,intra,PZ
e14_t250,e14_t251,0.4,intra,PZ
e14_t23,e14_t24,0.2667,intra,PZ
e14_t81,e14_t82,0.4,intra,PZ
e14_t82,e14_t83,0.2,intra,PZ
e14_t83,e14_t84,0.3333,intra,PZ
e14_t90,e14_t91,0.2667,intra,PZ
e14_t98,e14_t99,0.2,intra,PZ
e14_t121,e14_t122,0.2667,intra,PZ
e14_t127,e14_t128,0.2667,intra,PZ
e14_t128,e14_t129,0.2667,intra,PZ
e14_t158,e14_t159,0.2667,intra,PZ
e14_t162,e14_t163,0.2,intra,PZ
e14_t169,e14_t170,0.2,intra,PZ
e14_t172,e14_t173,0.3333,intra,PZ
e14_t180,e14_t181,0.2667,intra,PZ
e14_t181,e14_t182,0.2,intra,PZ
e14_t192,e14_t193,0.2,intra,PZ
e14_t201,e14_t202,0.2667,intra,PZ
e14_t202,e14_t203,0.2,intra,PZ
e14_t206,e14_t207,0.2667,intra,PZ
e14_t208,e14_t209,0.2,intra,PZ
e14_t214,e14_t217,0.2,intra,PZ
e14_t219,e14_t220,0.2,intra,PZ
e14_t238,e14_t239,0.2,intra,PZ
e14_t239,e14_t240,0.2,intra,PZ
e14_t241,e14_t242,0.2667,intra,PZ
e14_t7,e14_t8,0.2667,intra,PZ
e14_t11,e14_t12,0.2,intra,PZ
e14_t58,e14_t59,0.2,intra,PZ
e14_t76,e14_t77,0.2,intra,PZ
e14_t87,e14_t88,0.2,intra,PZ
e14_t122,e14_t123,0.3333,intra,PZ
e14_t185,e14_t186,0.2,intra,PZ
e14_t193,e14_t194,0.2,intra,PZ
e14_t195,e14_t196,0.2667,intra,PZ
e14_t26,e14_t27,0.2,intra,PZ
e14_t31,e14_t32,0.2,intra,PZ
e14_t52,e14_t53,0.2667,intra,PZ
e14_t61,e14_t62,0.2,intra,PZ
e14_t80,e14_t81,0.2,intra,PZ
e14_t111,e14_t112,0.2,intra,PZ
e14_t24,e14_t25,0.2667,intra,PZ
e14_t42,e14_t43,0.2,intra,PZ
e14_t59,e14_t60,0.2667,intra,PZ
e14_t62,e14_t63,0.2,intra,PZ
e15_t42,e15_t43,0.4,intra,P4
e15_t125,e15_t126,0.6,intra,P4
e15_t156,e15_t157,0.3333,intra,P4
e15_t157,e15_t158,0.3333,intra,P4
e15_t158,e15_t159,0.3333,intra,P4
e15_t233,e15_t234,0.3333,intra,P4
e15_t234,e15_t235,0.3333,intra,P4
e15_t11,e15_t12,0.3333,intra,P4
e15_t12,e15_t13,0.4,intra,P4
e15_t170,e15_t171,0.6667,intra,P4
e15_t218,e15_t219,0.4,intra,P4
e15_t231,e15_t232,0.3333,intra,P4
e15_t241,e15_t242,0.2667,intra,P4
e15_t8,e15_t9,0.2,intra,P4
e15_t9,e15_t10,0.5333,intra,P4
e15_t28,e15_t29,0.2667,intra,P4
e15_t29,e15_t30,0.6,intra,P4
e15_t30,e15_t31,0.4667,intra,P4
e15_t41,e15_t42,0.2,intra,P4
e15_t43,e15_t44,0.3333,intra,P4
e15_t76,e15_t77,0.3333,intra,P4
e15_t77,e15_t78,0.4667,intra,P4
e15_t78,e15_t79,0.5333,intra,P4
e15_t88,e15_t89,0.2,intra,P4
e15_t89,e15_t90,0.4667,intra,P4
e15_t90,e15_t91,0.5333,intra,P4
e15_t106,e15_t107,0.3333,intra,P4
e15_t107,e15_t108,0.2667,intra,P4
e15_t113,e15_t114,0.2667,intra,P4
e15_t124,e15_t125,0.6667,intra,P4
e15_t126,e15_t127,0.4,intra,P4
e15_t136,e15_t137,0.2,intra,P4
e15_t137,e15_t138,0.2667,intra,P4
e15_t151,e15_t152,0.4,intra,P4
e15_t169,e15_t170,0.3333,intra,P4
e15_t171,e15_t172,0.4,intra,P4
e15_t207,e15_t208,0.3333,intra,P4
e15_t208,e15_t209,0.3333,intra,P4
e15_t221,e15_t222,0.5333,intra,P4
e15_t222,e15_t223,0.4,intra,P4
e15_t235,e15_t236,0.2667,intra,P4
e15_t5,e15_t6,0.2667,intra,P4
e15_t6,e15_t7,0.2667,intra,P4
e15_t20,e15_t21,0.2,intra,P4
e15_t138,e15_t139,0.2,intra,P4
e15_t143,e15_t144,0.2667,intra,P4
e15_t144,e15_t145,0.2,intra,P4
e15_t159,e15_t160,0.3333,intra,P4
e15_t172,e15_t173,0.2667,intra,P4
e15_t189,e15_t190,0.2,intra,P4
e15_t190,e15_t191,0.2667,intra,P4
e15_t191,e15_t192,0.2,intra,P4
e15_t252,e15_t253,0.2,intra,P4
e15_t253,e15_t254,0.2667,intra,P4
e15_t93,e15_t94,0.2,intra,P4
e15_t140,e15_t141,0.4,intra,P4
e15_t141,e15_t142,0.4,intra,P4
e15_t152,e15_t153,0.2667,intra,P4
e15_t153,e15_t154,0.2,intra,P4
e15_t154,e15_t155,0.3333,intra,P4
e15_t188,e15_t189,0.2667,intra,P4
e15_t200,e15_t201,0.2667,intra,P4
e15_t201,e15_t202,0.4,intra,P4
e15_t202,e15_t203,0.3333,intra,P4
e15_t206,e15_t207,0.4,intra,P4
e15_t237,e15_t238,0.3333,intra,P4
e15_t238,e15_t239,0.3333,intra,P4
e15_t242,e15_t243,0.2667,intra,P4
e15_t243,e15_t244,0.3333,intra,P4
e15_t244,e15_t245,0.2,intra,P4
e15_t62,e15_t63,0.2,intra,P4
e15_t63,e15_t64,0.2,intra,P4
e15_t95,e15_t96,0.2,intra,P4
e15_t96,e15_t97,0.2667,intra,P4
e15_t142,e15_t143,0.2667,intra,P4
e15_t145,e15_t146,0.2,intra,P4
e15_t146,e15_t147,0.2,intra,P4
e15_t147,e15_t148,0.2,intra,P4
e15_t148,e15_t149,0.2667,intra,P4
e15_t149,e15_t150,0.4,intra,P4
e15_t150,e15_t151,0.4,intra,P4
e15_t184,e15_t185,0.2,intra,P4
e15_t185,e15_t186,0.3333,intra,P4
e15_t186,e15_t187,0.2667,intra,P4
e15_t193,e15_t194,0.2,intra,P4
e15_t194,e15_t195,0.3333,intra,P4
e15_t195,e15_t196,0.2,intra,P4
e15_t210,e15_t211,0.3333,intra,P4
e15_t211,e15_t212,0.3333,intra,P4
e15_t212,e15_t213,0.2667,intra,P4
e15_t214,e15_t215,0.2667,intra,P4
e15_t215,e15_t216,0.2667,intra,P4
e15_t216,e15_t217,0.2667,intra,P4
e15_t220,e15_t221,0.3333,intra,P4
e15_t223,e15_t224,0.2,intra,P4
e15_t230,e15_t231,0.2667,intra,P4
e15_t245,e15_t246,0.2,intra,P4
e15_t246,e15_t247,0.2667,intra,P4
e15_t247,e15_t248,0.3333,intra,P4
e15_t248,e15_t249,0.4667,intra,P4
e15_t249,e15_t250,0.4667,intra,P4
e15_t7,e15_t8,0.2,intra,P4
e15_t31,e15_t32,0.2667,intra,P4
e15_t34,e15_t35,0.2,intra,P4
e15_t36,e15_t37,0.2,intra,P4
e15_t37,e15_t38,0.2,intra,P4
e15_t44,e15_t45,0.3333,intra,P4
e15_t47,e15_t48,0.2,intra,P4
e15_t48,e15_t49,0.2,intra,P4
e15_t55,e15_t56,0.2,intra,P4
e15_t72,e15_t73,0.2,intra,P4
e15_t73,e15_t74,0.3333,intra,P4
e15_t74,e15_t75,0.2667,intra,P4
e15_t75,e15_t76,0.2,intra,P4
e15_t79,e15_t80,0.2667,intra,P4
e15_t80,e15_t81,0.3333,intra,P4
e15_t81,e15_t82,0.2667,intra,P4
e15_t82,e15_t83,0.2667,intra,P4
e15_t83,e15_t84,0.2667,intra,P4
e15_t84,e15_t85,0.2667,intra,P4
e15_t85,e15_t86,0.2667,intra,P4
e15_t87,e15_t88,0.2,intra,P4
e15_t91,e15_t92,0.4,intra,P4
e15_t97,e15_t98,0.2,intra,P4
e15_t99,e15_t100,0.2,intra,P4
e15_t100,e15_t101,0.2,intra,P4
e15_t101,e15_t102,0.2,intra,P4
e15_t102,e15_t103,0.2,intra,P4
e15_t114,e15_t115,0.2667,intra,P4
e15_t115,e15_t116,0.2667,intra,P4
e15_t116,e15_t117,0.3333,intra,P4
e15_t117,e15_t118,0.3333,intra,P4
e15_t121,e15_t122,0.3333,intra,P4
e15_t122,e15_t123,0.4,intra,P4
e15_t123,e15_t124,0.4667,intra,P4
e15_t127,e15_t128,0.2667,intra,P4
e15_t128,e15_t129,0.3333,intra,P4
e15_t129,e15_t130,0.4,intra,P4
e15_t130,e15_t131,0.4667,intra,P4
e15_t174,e15_t175,0.2,intra,P4
e15_t204,e15_t205,0.3333,intra,P4
e15_t205,e15_t206,0.4,intra,P4
e15_t13,e15_t14,0.2667,intra,P4
e15_t14,e15_t15,0.2667,intra,P4
e15_t15,e15_t16,0.2,intra,P4
e15_t19,e15_t20,0.2,intra,P4
e15_t21,e15_t22,0.2,intra,P4
e15_t22,e15_t23,0.2,intra,P4
e15_t23,e15_t24,0.2,intra,P4
e15_t38,e15_t39,0.2667,intra,P4
e15_t39,e15_t40,0.2,intra,P4
e15_t40,e15_t41,0.2,intra,P4
e15_t118,e15_t119,0.3333,intra,P4
e15_t119,e15_t120,0.2667,intra,P4
e15_t131,e15_t132,0.2667,intra,P4
e15_t155,e15_t156,0.2667,intra,P4
e15_t160,e15_t161,0.2667,intra,P4
e15_t161,e15_t162,0.4,intra,P4
e15_t162,e15_t163,0.2667,intra,P4
e15_t164,e15_t165,0.2,intra,P4
e15_t165,e15_t166,0.2667,intra,P4
e15_t166,e15_t167,0.3333,intra,P4
e15_t167,e15_t168,0.4667,intra,P4
e15_t168,e15_t169,0.3333,intra,P4
e15_t203,e15_t204,0.2667,intra,P4
e15_t209,e15_t210,0.2,intra,P4
e15_t213,e15_t214,0.2,intra,P4
e15_t232,e15_t233,0.2,intra,P4
e15_t236,e15_t237,0.2,intra,P4
e15_t240,e15_t241,0.2667,intra,P4
e15_t250,e15_t251,0.3333,intra,P4
e15_t251,e15_t252,0.2,intra,P4
e15_t254,e15_t255,0.2,intra,P4
e15_t0,e15_t1,0.2,intra,P4
e15_t1,e15_t2,0.2,intra,P4
e15_t2,e15_t3,0.2,intra,P4
e15_t3,e15_t4,0.2667,intra,P4
e15_t68,e15_t69,0.3333,intra,P4
e15_t69,e15_t70,0.2,intra,P4
e15_t86,e15_t87,0.2,intra,P4
e15_t94,e15_t95,0.2,intra,P4
e15_t103,e15_t104,0.2,intra,P4
e15_t105,e15_t106,0.2,intra,P4
e15_t108,e15_t109,0.2667,intra,P4
e15_t120,e15_t121,0.2667,intra,P4
e15_t177,e15_t178,0.2667,intra,P4
e15_t183,e15_t184,0.2,intra,P4
e15_t239,e15_t240,0.3333,intra,P4
e15_t4,e15_t5,0.2,intra,P4
e15_t10,e15_t11,0.2667,intra,P4
e15_t16,e15_t17,0.2,intra,P4
e15_t33,e15_t34,0.3333,intra,P4
e15_t224,e15_t225,0.2,intra,P4
e15_t229,e15_t230,0.2,intra,P4
e15_t25,e15_t26,0.2,intra,P4
e15_t173,e15_t174,0.2667,intra,P4
e15_t32,e15_t33,0.2,intra,P4
e16_t40,e16_t41,0.4667,intra,P8
e16_t63,e16_t64,0.3333,intra,P8
e16_t64,e16_t65,0.4,intra,P8
e16_t154,e16_t155,0.2667,intra,P8
e16_t155,e16_t156,0.3333,intra,P8
e16_t156,e16_t157,0.2,intra,P8
e16_t158,e16_t159,0.2,intra,P8
e16_t168,e16_t169,0.2,intra,P8
e16_t169,e16_t170,0.2,intra,P8
e16_t170,e16_t171,0.2667,intra,P8
e16_t188,e16_t189,0.4,intra,P8
e16_t189,e16_t190,0.4,intra,P8
e16_t190,e16_t191,0.2667,intra,P8
e16_t201,e16_t202,0.2,intra,P8
e16_t225,e16_t226,0.2667,intra,P8
e16_t226,e16_t227,0.2,intra,P8
e16_t227,e16_t228,0.2667,intra,P8
e16_t228,e16_t229,0.2,intra,P8
e16_t243,e16_t244,0.2667,intra,P8
e16_t244,e16_t245,0.3333,intra,P8
e16_t245,e16_t246,0.2667,intra,P8
e16_t246,e16_t247,0.2,intra,P8
e16_t56,e16_t57,0.2,intra,P8
e16_t57,e16_t58,0.3333,intra,P8
e16_t58,e16_t59,0.2667,intra,P8
e16_t69,e16_t70,0.3333,intra,P8
e16_t70,e16_t71,0.2667,intra,P8
e16_t71,e16_t72,0.3333,intra,P8
e16_t76,e16_t77,0.2667,intra,P8
e16_t84,e16_t85,0.2667,intra,P8
e16_t85,e16_t86,0.2,intra,P8
e16_t86,e16_t87,0.2,intra,P8
e16_t87,e16_t88,0.2,intra,P8
e16_t88,e16_t89,0.2667,intra,P8
e16_t89,e16_t90,0.2667,intra,P8
e16_t90,e16_t91,0.3333,intra,P8
e16_t91,e16_t92,0.3333,intra,P8
e16_t92,e16_t93,0.2667,intra,P8
e16_t93,e16_t94,0.2667,intra,P8
e16_t106,e16_t107,0.2,intra,P8
e16_t107,e16_t108,0.2,intra,P8
e16_t208,e16_t209,0.3333,intra,P8
e16_t209,e16_t210,0.2,intra,P8
e16_t220,e16_t221,0.2,intra,P8
e16_t221,e16_t222,0.3333,intra,P8
e16_t222,e16_t223,0.3333,intra,P8
e16_t223,e16_t224,0.4667,intra,P8
e16_t224,e16_t225,0.4,intra,P8
e16_t233,e16_t234,0.3333,intra,P8
e16_t234,e16_t235,0.4,intra,P8
e16_t235,e16_t236,0.3333,intra,P8
e16_t236,e16_t237,0.2,intra,P8
e16_t237,e16_t238,0.2,intra,P8
e16_t239,e16_t240,0.2667,intra,P8
e16_t240,e16_t241,0.3333,intra,P8
e16_t30,e16_t31,0.2667,intra,P8
e16_t31,e16_t32,0.2667,intra,P8
e16_t32,e16_t33,0.2667,intra,P8
e16_t33,e16_t34,0.2,intra,P8
e16_t34,e16_t35,0.2,intra,P8
e16_t39,e16_t40,0.2,intra,P8
e16_t41,e16_t42,0.3333,intra,P8
e16_t42,e16_t43,0.3333,intra,P8
e16_t43,e16_t44,0.3333,intra,P8
e16_t44,e16_t45,0.3333,intra,P8
e16_t45,e16_t46,0.2,intra,P8
e16_t47,e16_t48,0.2667,intra,P8
e16_t48,e16_t49,0.2667,intra,P8
e16_t50,e16_t51,0.2667,intra,P8
e16_t51,e16_t52,0.3333,intra,P8
e16_t52,e16_t53,0.2667,intra,P8
e16_t59,e16_t60,0.2,intra,P8
e16_t61,e16_t62,0.2,intra,P8
e16_t62,e16_t63,0.2,intra,P8
e16_t72,e16_t73,0.2,intra,P8
e16_t74,e16_t75,0.2,intra,P8
e16_t77,e16_t78,0.2,intra,P8
e16_t95,e16_t96,0.2,intra,P8
e16_t96,e16_t97,0.2667,intra,P8
e16_t103,e16_t104,0.2,intra,P8
e16_t104,e16_t105,0.2667,intra,P8
e16_t116,e16_t117,0.2667,intra,P8
e16_t117,e16_t118,0.2,intra,P8
e16_t140,e16_t141,0.3333,intra,P8
e16_t141,e16_t142,0.3333,intra,P8
e16_t142,e16_t143,0.4,intra,P8
e16_t143,e16_t144,0.4,intra,P8
e16_t149,e16_t150,0.2,intra,P8
e16_t150,e16_t151,0.2667,intra,P8
e16_t151,e16_t152,0.2667,intra,P8
e16_t152,e16_t153,0.2,intra,P8
e16_t3,e16_t4,0.2,intra,P8
e16_t9,e16_t10,0.4,intra,P8
e16_t10,e16_t11,0.2667,intra,P8
e16_t247,e16_t248,0.2,intra,P8
e16_t248,e16_t249,0.3333,intra,P8
e16_t249,e16_t250,0.4,intra,P8
e16_t250,e16_t251,0.4667,intra,P8
e16_t251,e16_t252,0.5333,intra,P8
e16_t252,e16_t253,0.5333,intra,P8
e16_t253,e16_t254,0.4,intra,P8
e16_t254,e16_t255,0.3333,intra,P8
e16_t21,e16_t22,0.2,intra,P8
e16_t22,e16_t23,0.2,intra,P8
e16_t68,e16_t69,0.2,intra,P8
e16_t136,e16_t137,0.2,intra,P8
e16_t159,e16_t160,0.2,intra,P8
e16_t160,e16_t161,0.2667,intra,P8
e16_t161,e16_t162,0.2,intra,P8
e16_t162,e16_t163,0.2,intra,P8
e16_t163,e16_t164,0.2,intra,P8
e16_t164,e16_t165,0.2667,intra,P8
e16_t241,e16_t242,0.2,intra,P8
e16_t242,e16_t243,0.2,intra,P8
e16_t17,e16_t18,0.2667,intra,P8
e16_t18,e16_t19,0.2667,intra,P8
e16_t28,e16_t29,0.2,intra,P8
e16_t35,e16_t36,0.2667,intra,P8
e16_t36,e16_t37,0.2667,intra,P8
e16_t53,e16_t54,0.2,intra,P8
e16_t54,e16_t55,0.2,intra,P8
e16_t65,e16_t66,0.3333,intra,P8
e16_t66,e16_t67,0.2667,intra,P8
e16_t144,e16_t145,0.2667,intra,P8
e16_t0,e16_t1,0.2667,intra,P8
e16_t1,e16_t2,0.2667,intra,P8
e16_t178,e16_t179,0.2,intra,P8
e16_t179,e16_t180,0.2,intra,P8
e16_t8,e16_t9,0.2,intra,P8
e16_t97,e16_t98,0.2667,intra,P8
e16_t176,e16_t177,0.2,intra,P8
e16_t177,e16_t178,0.2667,intra,P8
e16_t182,e16_t183,0.2,intra,P8
e16_t14,e16_t15,0.2,intra,P8
e16_t202,e16_t203,0.2,intra,P8
e16_t212,e16_t213,0.2,intra,P8
e16_t213,e16_t214,0.2,intra,P8
e16_t171,e16_t172,0.2,intra,P8
e16_t205,e16_t206,0.2,intra,P8
e16_t231,e16_t232,0.2,intra,P8
e16_t232,e16_t233,0.2,intra,P8
e16_t12,e16_t13,0.2,intra,P8
e17_t17,e17_t18,0.2667,intra,O1
e17_t18,e17_t19,0.2,intra,O1
e17_t19,e17_t20,0.2,intra,O1
e17_t28,e17_t29,0.4,intra,O1
e17_t29,e17_t30,0.2667,intra,O1
e17_t30,e17_t31,0.2667,intra,O1
e17_t31,e17_t32,0.2667,intra,O1
e17_t39,e17_t40,0.3333,intra,O1
e17_t40,e17_t41,0.4,intra,O1
e17_t41,e17_t42,0.4667,intra,O1
e17_t131,e17_t132,0.3333,intra,O1
e17_t132,e17_t133,0.3333,intra,O1
e17_t133,e17_t134,0.3333,intra,O1
e17_t137,e17_t138,0.2667,intra,O1
e17_t138,e17_t139,0.3333,intra,O1
e17_t147,e17_t148,0.2667,intra,O1
e17_t204,e17_t205,0.2,intra,O1
e17_t241,e17_t242,0.2,intra,O1
e17_t242,e17_t243,0.2667,intra,O1
e17_t13,e17_t14,0.2667,intra,O1
e17_t58,e17_t59,0.2,intra,O1
e17_t59,e17_t60,0.2,intra,O1
e17_t63,e17_t64,0.2667,intra,O1
e17_t71,e17_t72,0.2,intra,O1
e17_t72,e17_t73,0.2667,intra,O1
e17_t73,e17_t74,0.4,intra,O1
e17_t74,e17_t75,0.2667,intra,O1
e17_t75,e17_t76,0.3333,intra,O1
